46,901	0,007	0,2655	0	-7	NAN	
47,001	0,0065	0,265	0	-6,5	NAN	
47,101	0,007	0,2655	0	-7	NAN	
47,201	0,0075	0,266	0	-7,5	NAN	
47,301	0,0075	0,2655	0	-7,5	NAN	
47,401	0,0075	0,265	0	-7,5	NAN	
47,501	0,0075	0,265	0	-7,5	NAN	
47,601	0,0075	0,2655	0	-7,5	NAN	
47,701	0,008	0,265	0	-8	NAN	
47,801	0,008	0,265	0	-8	NAN	
47,901	0,0055	0,2645	0	-5,5	NAN	
48,001	0,0085	0,265	0	-8,5	NAN	
48,101	0,008	0,2645	0	-8	NAN	
48,201	0,008	0,2645	0	-8	NAN	
48,301	0,008	0,2645	0	-8	NAN	
48,401	0,008	0,2645	0	-8	NAN	
48,501	0,0085	0,265	0	-8,5	NAN	
48,601	0,0085	0,2645	0	-8,5	NAN	
48,701	0,0085	0,264	0	-8,5	NAN	
48,801	0,009	0,2645	0	-9	NAN	
48,901	0,0085	0,264	0	-8,5	NAN	
49,001	0,0085	0,265	0	-8,5	NAN	
49,101	0,0095	0,2645	0	-9,5	NAN	
49,201	0,0095	0,264	0	-9,5	NAN	
49,301	0,009	0,265	0	-9	NAN	
49,401	0,0085	0,264	0	-8,5	NAN	
49,501	0,0095	0,264	0	-9,5	NAN	
49,601	0,0095	0,2645	0	-9,5	NAN	
49,701	0,01	0,264	0	-10	NAN	
49,801	0,01	0,264	0	-10	NAN	
49,901	0,0095	0,264	0	-9,5	NAN	
50,001	0,01	0,264	0	-10	NAN	
50,101	0,0095	0,2645	0	-9,5	NAN	
50,201	0,01	0,2645	0	-10	NAN	
50,301	0,0105	0,2645	0	-10,5	NAN	
50,401	0,0105	0,2645	0	-10,5	NAN	
50,501	0,0105	0,264	0	-10,5	NAN	
50,601	0,0105	0,264	0	-10,5	NAN	
50,701	0,011	0,264	0	-11	NAN	
50,801	0,0105	0,2635	0	-10,5	NAN	
50,901	0,0105	0,263	0	-10,5	NAN	
51,001	0,0105	0,263	0	-10,5	NAN	
51,101	0,011	0,2635	0	-11	NAN	
51,201	0,011	0,2635	0	-11	NAN	
51,301	0,011	0,263	0	-11	NAN	
51,401	0,011	0,263	0	-11	NAN	
51,501	0,011	0,263	0	-11	NAN	
51,601	0,011	0,2625	0	-11	NAN	
51,701	0,011	0,263	0	-11	NAN	
51,801	0,011	0,262	0	-11	NAN	
51,901	0,0115	0,263	0	-11,5	NAN	
52,001	0,012	0,2635	0	-12	NAN	
